"Alpha3Code","Country","Alpha2Code","NumCode","Country Name","Region","Image URL","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"DMA","Dominica","DM","212","Dominica","Americas","https://public.flourish.studio/country-flags/svg/dm.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458729474074074,0.0571302155555556,0.0550177588888889,0.0728046533333333,0.0821073911111111,0.0895275766666667,0.0986651914814815,0.109157070740741,0.119491932962963,0.135161958518519,0.151868754444444,0.171106184074074,0.185137242962963,0.20142962962963,0.219762962962963,0.234059259259259,0.245525925925926,0.264374074074074,0.274522222222222,0.292285185185185,0.302988888888889,0.322411111111111,0.331759259259259,0.33347037037037,0.340203703703704,0.333196296296296,0.343311111111111,0.3672,0.364255555555556,0.390251851851852,0.421374074074074,0.458188888888889,0.489074074074074,0.493825925925926,0.501025925925926,0.485996296296296,0.498296296296296,0.520207407407407,0.540737037037037,0.57622962962963,0.519837037037037,0.550622222222222,0.611537037037037,0.504214814814815
"DNK","Denmark","DK","208","Denmark","Europe","https://public.flourish.studio/country-flags/svg/dk.svg",NA,NA,NA,NA,NA,NA,11.9317398587046,13.0590643746287,13.5055738666667,15.4149022666667,17.0754576,19.0857312524407,23.2323799519376,30.7306266633606,34.1604447981099,40.4744062162821,44.5758924731183,49.7843385194563,60.3629318536249,70.3662419692074,71.1275286999414,61.8778139652413,60.412844678604,60.6447821760525,59.1052368537937,62.6585682873429,88.0787601038191,109.414423928775,115.552846616653,112.409222182704,138.247285815855,139.224688814195,152.915654478885,143.195627014605,156.162386724523,185.006881515065,187.632346387984,173.537647058824,176.991934992837,177.965188354692,164.158739097623,164.791442543375,178.635163717431,218.096033517009,251.373002954382,264.46733645717,282.884947702966,319.423424509066,353.361038818383,321.241303699006,321.995279401502,344.003137611271,327.148943812137,343.584391647927,352.993631617708,302.673070846857,313.115929314339,332.121063806391,356.841216410068,347.561349210979,356.084867685639
"DOM","Dominican Republic (the)","DO","214","Dominican Republic","Americas","https://public.flourish.studio/country-flags/svg/do.svg",0.6723997,0.6541002,0.8241,0.9407999,1.0255999,0.8881,0.9839,1.0348,1.0791,1.2305,1.4855,1.6665,1.9874,2.3448,2.9257,3.5992,3.9515,4.5871,4.7344,5.4988,6.7613,7.5613,8.2674,9.2206,11.594,5.04459294480499,6.12219812002892,5.82698709945901,5.37431492842536,6.68659305993691,7.07367554480847,9.82449818303263,11.605382504,13.0810424,14.6447113848202,16.6373708391608,18.2416918573544,20.017480054834,21.6722317606491,22.1366213370889,24.3057175416371,25.6017654005153,27.1375086568522,21.4031678481444,22.3223953680274,35.7775701355225,37.8798698978979,43.9654200724107,48.1225471771881,48.2610332982133,53.8601755559961,58.0297507456495,60.6815371957996,62.682163837347,67.1799140269623,71.1648252566849,75.7047201895607,79.9979756218654,85.5553780428196,88.9412997335018,78.8447023290785
"DZA","Algeria","DZ","012","Algeria","Africa","https://public.flourish.studio/country-flags/svg/dz.svg",2.72359338478054,2.434727329809,2.00142832837091,2.70296011828806,2.90929286423204,3.1362588969233,3.03983455874906,3.37084306576735,3.85211581697758,4.25721877215369,4.86348749265763,5.07722236697472,6.76676661086932,8.70784792429022,13.2100296122659,15.5579342684965,17.728347374994,20.971901273271,26.3644913134471,33.2434221576311,42.3463808307708,44.3486726678715,45.2070887156483,48.8013698003675,53.6982789059678,57.9378686701937,63.6922381600493,66.7463964162732,59.0890671873943,55.6344144652104,62.0485629472509,45.7156145597064,48.0030783885401,49.9455994285812,42.5431780424148,41.7643153304366,46.9415825194661,48.1776120421507,48.187747528899,48.6406534693025,54.7903927461939,54.7447128148676,56.7603558650082,67.8638284126882,85.3325811886107,103.198223709439,117.02730754089,134.97708262378,171.000699876747,137.211035770034,161.20727018525,200.0130521992,209.058991952125,209.755003250664,213.810024944464,165.979279263174,160.034163871455,170.097014589134,174.910878623049,171.76740374819,145.00918149062
"ECU","Ecuador","EC","218","Ecuador","Americas","https://public.flourish.studio/country-flags/svg/ec.svg",2.06946532641882,1.75385041670826,1.51820822123052,1.82434449207169,2.24414686790195,2.38704825545173,2.42930951380854,2.55359609182258,2.5821807941855,3.1121668483004,2.86250416999893,2.75422026302528,3.18598723484089,3.89175555194138,6.59925942099605,7.73167725680982,9.09192430483477,11.0263465895011,11.9225021706405,14.1751660075774,17.8815146828784,21.8107672093695,19.9298535746095,17.1524832143536,16.9125151832783,17.1490945899827,15.3141439880621,13.9454318822271,13.0518865523377,13.8908287076493,15.2392781003502,16.9885352676338,18.0942381190595,18.9387173586793,22.7086733366683,24.4328844422211,25.2263931965983,28.1620530265133,27.9818969484742,19.6452726363182,18.3277648824412,24.468324,28.548945,32.432858,36.591661,41.507085,46.802044,51.007777,61.762635,62.519686,69.555367,79.276664,87.924544,95.129659,101.726331,99.290381,99.937696,104.295862,107.562008,108.108009,98.80801
"EGY","Egypt","EG","818","Egypt, Arab Rep.","Africa","https://public.flourish.studio/country-flags/svg/eg.svg",NA,NA,NA,NA,NA,4.94866754041066,5.27800561191453,5.60548429898275,5.93224299065421,6.52445520581114,8.0422004521477,8.60928334608518,9.29963805584281,10.0985346134411,9.22896322460004,11.6321788689171,13.3159880834161,14.4008068759867,14.8117040630685,18.0205714285714,21.6699081770664,22.1360810810811,27.6551724137931,30.9662398137369,33.9711889916147,39.0535022510732,41.2535079513564,40.4556166535742,34.9801249290176,39.7562990499793,42.9789143113504,37.3878364905284,41.8559865194235,46.578631452581,51.8979833926453,60.1592450604541,67.6297169811321,78.4365781710914,84.8288075560803,90.7107048068416,99.8385439600763,96.6846361185984,85.1460674157303,80.2884615384615,78.7824675324675,89.6006655574043,107.426086956522,130.437828371278,162.818181818182,189.147005444646,218.983666061706,235.989672977625,279.116666666667,288.434108527132,305.595408895265,329.366576819407,332.441717791411,235.733695652174,249.712999437254,303.080865603645,365.252651278852
"ERI","Eritrea","ER","232","Eritrea","Africa","https://public.flourish.studio/country-flags/svg/er.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477101651648376,0.467872714755603,0.531688311688312,0.578015625,0.693535954190067,0.686490090140141,0.74552615493283,0.688921325712043,0.706370815584416,0.752368495512622,0.729321366651861,0.870247703182758,1.10905400543971,1.09842590074116,1.2111618796748,1.31797449105691,1.3801888,1.85669555121951,1.58951544715447,2.06500162601626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP","Spain","ES","724","Spain","Europe","https://public.flourish.studio/country-flags/svg/es.svg",12.072126075397,13.8343005714849,16.138545209246,19.0749139477196,21.3438446437341,24.7569586949238,28.7210622421634,31.6471192281982,31.4755484814095,36.038711599541,40.9929950083195,46.6194203592814,59.1324152213306,78.6395259851513,97.2740063455437,114.777046376812,118.507184779905,132.449277108434,160.5996875,214.601955875062,232.766822928754,202.807891511984,195.996754505528,170.951185614849,172.102910370524,180.793463796477,251.321075204942,318.747935588196,376.160409941437,414.757056921996,536.558591250408,577.166174539632,630.916018202503,525.075636030854,530.562634455347,614.609020549773,642.588992512807,590.077272727273,619.214834614099,634.69316002557,596.877648793072,627.286800894855,705.394315829098,905.492099322799,1067.09336975416,1153.28566098744,1259.34387153431,1472.13112510266,1625.22484253699,1485.58349541539,1420.722034063,1478.77282422403,1324.82009119467,1354.75743321272,1369.39884459958,1195.11926997152,1232.07601736153,1309.29724650931,1420.30023266359,1393.04609313725,1281.48464004358
"EST","Estonia","EE","233","Estonia","Europe","https://public.flourish.studio/country-flags/svg/ee.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50297088906373,4.78601898816491,5.15442064923354,5.67408054288575,5.75691226575809,5.68657974753524,6.25464953898487,7.36797588772723,9.87401309846432,12.1459118012422,14.1067902002239,17.0228704052189,22.449129482617,24.3416786289732,19.6330313976104,19.5234773256235,23.1836160455168,23.0204667846112,25.1086150919884,26.5986578805486,22.8815581918523,24.056487770898,26.857880621935,30.4746120574484,31.0455917534901,30.6502854717215
"ETH","Ethiopia","ET","231","Ethiopia","Africa","https://public.flourish.studio/country-flags/svg/et.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3249031884058,7.70767801932367,8.56789082125604,8.09630236714976,9.48084048309179,9.84860086956522,10.527338647343,10.9089357487923,11.4765848792271,12.175166763285,13.4638683574879,10.4929930776093,8.83071271390781,6.92795056455657,7.66398456790123,8.54793973062374,8.58921139049612,7.81822490555071,7.70083348200615,8.24239210368061,8.23132601647494,7.85080949816803,8.62369130004079,10.1311872614421,12.4011394539738,15.2808618346024,19.7076167727996,27.0669126352228,32.437389116038,29.9337903343418,31.95276308933,43.3107214140829,47.6482111332183,55.6122282335179,64.5893349788013,74.2966184810882,81.770791970982,84.2693483273454,95.9125906281412,107.645054311876
"FIN","Finland","FI","246","Finland","Europe","https://public.flourish.studio/country-flags/svg/fi.svg",5.22410219552771,5.92165948503284,6.34058085439073,6.88592032866187,7.76665508578588,8.58934001902985,9.20852450487684,9.3689540103132,8.82303388032993,10.0707667205011,11.3575169875425,12.5274055129298,14.7431861198738,19.4723634666252,24.8488214904679,29.4726232422822,31.8495137713494,33.4997993212336,36.2561602888087,44.4652556861548,53.6452024226968,52.44833287407,52.7975823362526,50.9735269000854,52.8888009497428,55.8758633921719,73.531550551255,91.5947517922359,109.058990760483,119.012054870445,141.438345513917,127.773856785767,112.532519246084,89.2141147080254,103.299943084804,134.189814814815,132.12917421693,126.912152101707,134.038718291055,135.218410398466,125.706651925557,129.421029082774,139.738377564465,171.274266365688,197.116960516514,204.809103345355,216.907539831891,256.052559540104,284.553976856599,252.496526813004,249.181190476369,275.243697751011,258.304834621605,271.285280621373,274.497230802958,234.440080998273,240.607907010383,255.016517537983,275.580448365235,268.782471380392,269.751312854475
"FJI","Fiji","FJ","242","Fiji","Oceania","https://public.flourish.studio/country-flags/svg/fj.svg",0.112328422113084,0.116987784913739,0.122906434957814,0.129454728623599,0.140032741468329,0.147084750031482,0.150603925515853,0.162625885863484,0.166952937135005,0.182182067703568,0.219878482173564,0.247749327721267,0.316650508967523,0.425963359355326,0.558589870903674,0.684268280812751,0.694552411718837,0.719533137126662,0.829239489844119,1.01974392724662,1.2025673594132,1.23566580856541,1.19412269412269,1.12310727630285,1.17799741363384,1.14112343966713,1.29022861682408,1.17790819197685,1.10997692791722,1.18268657722645,1.33702478222702,1.3838438601247,1.53240186294079,1.63607471786224,1.82576326753637,1.97034772096992,2.12869664362574,2.09018494146983,1.65316086168714,1.93648456539399,1.67823921826553,1.65246420100149,1.83327998536741,2.30045363434962,2.70807847663012,2.98048492016558,3.07630545286506,3.37831459976402,3.52318591955826,2.87062463568032,3.1405088359485,3.77453061565916,3.97201257053467,4.19014320625611,4.85696322983999,4.68254686308162,4.93020422972263,5.35340442208138,5.58137184761641,5.49626476637285,4.53388378227458
"FRA","France","FR","250","France","Europe","https://public.flourish.studio/country-flags/svg/fr.svg",62.2254780008822,67.4616442220352,75.6075298099288,84.7591951058693,94.0078510473678,101.537248148427,110.045852177928,118.972977486207,129.785441507456,141.903068680309,148.456359985827,165.966615366402,203.494148244473,264.42987625221,285.552373158756,360.832186018051,372.319038514067,410.279486493715,506.707848837209,613.95312981807,701.288419745421,615.552202776101,584.877732308614,559.86917979172,530.683779929445,553.138414367061,771.470783218108,934.173305685911,1018.84704327717,1025.21180341353,1269.17961691363,1269.27682827578,1401.46592317224,1322.815612694,1393.98275047259,1601.09475620975,1605.67508654956,1452.88491795909,1503.10873915944,1492.64756019604,1362.24894048277,1376.46532438479,1494.28665537361,1840.48081264108,2115.74248820462,2196.12610371844,2318.59365198846,2657.21324938407,2918.38289146038,2690.22228396777,2642.60954893036,2861.4081702646,2683.82522509263,2811.07772570359,2852.16576063027,2438.20789625184,2471.28560708172,2588.74090163981,2789.59397906458,2728.87024670588,2630.31773145526
"FRO","Faroe Islands (the)","FO","234","Faroe Islands","Europe","https://public.flourish.studio/country-flags/svg/fo.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1078826408787,1.12028038186979,1.0587027254395,1.14765463545922,1.2626698924595,1.49401156701125,1.68823755236935,1.72779269289133,1.98444541602206,2.29013354887301,2.43241599811695,2.26838777071014,2.32042460126954,2.49080783057351,2.36630125161847,2.62704983708135,2.8507438752784,2.51809628561661,2.73883268713698,2.89922609762377,3.0513413359516,3.12629321977989,NA
"FSM","Micronesia (Federated States of)","FM","583","Micronesia, Fed. Sts.","Oceania","https://public.flourish.studio/country-flags/svg/fm.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1065,NA,NA,0.11221,0.1167,0.1247,0.1352,0.1472,0.1662,0.1781,0.1984,0.2025,0.2215753,0.2185347,0.2066263,0.2188731,0.2201405,0.2332718,0.2409709,0.2425172,0.2454329,0.240236,0.2502819,0.2535419,0.2567872,0.2631451,0.2802846,0.2969441,0.3113016,0.3272487,0.3172144,0.3192712,0.3164899,0.3322652,0.3666668,0.4019323,0.4080571,0.4100836
"GAB","Gabon","GA","266","Gabon","Africa","https://public.flourish.studio/country-flags/svg/ga.svg",0.141468978376811,0.167637908489803,0.182796536499917,0.154480244246828,0.215679855272553,0.226474285587116,0.245849781715943,0.271543680279265,0.294468564534311,0.318124701048993,0.323802475481029,0.381687073058602,0.430508357724,0.722780701123338,1.54421600398425,2.15759293660731,3.00940997090463,2.80934907417711,2.38947926918832,3.03025111635966,4.27963793385136,3.86226912692681,3.61800784444908,3.39127573131859,3.56145156223576,3.33991475937275,3.40363819357905,3.28179703866566,3.83450337835497,4.18641145745694,5.95229376584468,5.40291995693831,5.59239084852647,4.37864508101769,4.19081931402958,4.95884590634769,5.69404033682571,5.32681685899586,4.48341711983928,4.6629920362073,5.08048346399928,5.02326536525169,5.33545130754323,6.51190365744009,7.77021947972648,9.5827833183881,10.3275988006713,12.4554100557483,15.5713497757848,12.1136996606799,14.3725919164792,18.2103087482912,17.1704652940332,17.5957456533676,18.2039680018908,14.3831077140388,14.0238906203384,14.9294887707315,16.8673251265423,16.8744058397948,15.3168261915682
"GBR","United Kingdom of Great Britain and Northern Ireland (the)","GB","826","UK","Europe","https://public.flourish.studio/country-flags/svg/gb.svg",73.2339676921028,77.7419657033544,81.2475641568246,86.5619618123249,94.4075583511616,101.824755078991,108.572752102045,113.116888210787,107.759910067889,116.464702803218,130.6719462443,148.11389632514,169.965034965035,192.537971582558,206.131369798971,241.756637168142,232.614555256065,263.066457352172,335.883029721956,438.994070309191,564.947710899373,540.765675241158,515.04891684137,489.618008185539,461.487097632349,489.285164271047,601.452653180885,745.162608269325,910.122732123799,926.884816753927,1093.16938920455,1142.79717813051,1179.65952965953,1061.38872225555,1140.48974594429,1346.42259744359,1421.51482059282,1559.56941715783,1653.39185160649,1685.76282154991,1662.12740202754,1643.90816179646,1784.07673860911,2057.09387755102,2421.81435371659,2544.82909090909,2717.0597976081,3106.1824729892,2938.88235294118,2425.79841096744,2491.11009345418,2674.89147384381,2719.15834100579,2803.29140602993,3087.16560296286,2956.57377873776,2722.85195848623,2699.01671511139,2900.79144255406,2878.67391241444,2764.19765396505
"GEO","Georgia","GE","268","Georgia","Asia","https://public.flourish.studio/country-flags/svg/ge.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75354078362452,NA,NA,2.68801639344262,2.51407077180273,2.69376841289179,3.0950476038083,3.51052023121387,3.613541516765,2.80004939491232,3.05747533518846,3.21948866377231,3.39572801384524,3.99128489537214,5.12536519198664,6.41082363325426,7.74539429341721,10.1728823705477,12.7950764690099,10.7668362765639,12.2435055826741,15.1074414467833,16.4884030763641,17.1895515209811,17.6270034547205,14.9539505574406,15.1417585667808,16.2429169157203,17.599700090762,17.4772555622583,15.8464896108073
"GHA","Ghana","GH","288","Ghana","Africa","https://public.flourish.studio/country-flags/svg/gh.svg",1.21723003826781,1.30267426419915,1.38251559006942,1.54079751679469,1.73129611887113,2.05346287238275,2.12630057317668,1.74718753920717,1.666910166289,1.96205131926134,2.2150294503805,2.41710770825317,2.11229294464142,2.46549295774648,2.8944099378882,2.81010638297872,2.76525423728814,3.18942857142857,3.66247818499127,4.02022792022792,4.44522821576763,4.22244161497432,4.0359943977591,4.05727504282903,4.41227984344423,4.50434214943471,5.72760264471472,5.07482993197279,5.19784097913416,5.25176426426802,5.889174825487,6.59654619565217,6.41390160183066,5.96625577812018,5.44456066945607,6.4651376146789,6.93498470948012,6.89130859375,7.48096885813149,7.71935483870968,4.98302440814828,5.31490995392992,6.1663301362948,7.63240655283803,8.88136853807671,10.7446752098984,20.4408930171566,24.8278449496033,28.6787018910957,26.0481081850534,32.1972727972028,39.3373148099434,41.2709547372459,62.8230437064702,54.7828477525375,49.4065684326711,56.1651728988695,60.4063828985174,67.299280679563,68.3375378157703,68.5322818056722
"GIB","Gibraltar","GI","292","Gibraltar","Europe","https://public.flourish.studio/country-flags/svg/gi.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIN","Guinea","GN","324","Guinea","Africa","https://public.flourish.studio/country-flags/svg/gn.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99518672074733,2.04153803957727,2.38429598238433,2.43202943382679,2.6667506858495,3.01505813892561,3.28462054322982,3.27909660621358,3.3830928275866,3.69371053291191,3.86896830191851,3.78370046164359,3.58837547676248,3.46128254312577,2.99536114063217,2.82943595651563,2.95019864895191,3.44644169800738,3.63545813265317,2.93707176725576,4.22001924274824,6.28191765590249,6.96417919384418,6.71690456876482,6.85346785761127,6.78513717277058,7.63804525442864,8.37661384327265,8.77847361454728,8.79420244367366,8.59595558121787,10.3246682665921,11.8570303365252,13.5138092582131,15.6810509171563
"GMB","Gambia (the)","GM","270","Gambia, The","Africa","https://public.flourish.studio/country-flags/svg/gm.svg",NA,NA,NA,NA,NA,NA,0.0442123536988296,0.0466953631558873,0.0411606585705371,0.0451687226995632,0.052296836749388,0.055728608974983,0.0591615449957528,0.075187969924812,0.0957975334619206,0.115182522123894,0.112189468481826,0.138094243349324,0.171836793402695,0.207114382546071,0.24108070889018,0.218764445784343,0.216051495959817,0.21344656257106,0.17733880193075,0.225724851691107,0.185646209386282,0.220626484224811,0.266673126229801,0.28411969249433,0.317083373524559,0.690314321374999,0.714255460503389,0.755042548055824,0.746491692583857,0.785996982492168,0.84823710856163,0.80363074253446,0.840285264631545,0.81472346008372,0.782915402421095,0.687408804630527,0.578236035104279,0.487038821611959,0.961900106892751,1.02770225438664,1.05411342670947,1.27970474482781,1.5617634370325,1.45014038597229,1.54329239254605,1.40969455390934,1.41500623809509,1.37560895610386,1.22946060192174,1.37817686831568,1.48457984437143,1.50490975328746,1.6706706685939,1.81252910461923,1.868086274822
"GNB","Guinea-Bissau","GW","624","Guinea-Bissau","Africa","https://public.flourish.studio/country-flags/svg/gw.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0787335948411852,0.0785400571372471,0.0877028285651641,0.0893742372881356,0.0987753289473684,0.108985740155434,0.112386489005677,0.114971207205384,0.122666858789625,0.118537875133044,0.110653830722704,0.15473196969697,0.165523634503718,0.163577538326314,0.138478900628609,0.143856253127248,0.130225018751151,0.173836362010677,0.164458120314176,0.213143016443316,0.243961995509785,0.257150374069711,0.226313443749086,0.236880821656388,0.235620043500927,0.253966922278198,0.270419779418107,0.268550998219197,0.206457544497703,0.224446663800548,0.371095510047761,0.392621385894576,0.41780666707798,0.477458598710737,0.532062927382438,0.587029054444652,0.59236568805204,0.696910810918663,0.868154708520179,0.830126469986608,0.849878424225986,1.09981865198114,0.989271229637162,1.04608741796916,1.05491564519654,1.04822962942039,1.17900494122904,1.3501771275523,1.50463012099275,1.43963844338133,1.43175824290375
"GNQ","Equatorial Guinea","GQ","226","Equatorial Guinea","Africa","https://public.flourish.studio/country-flags/svg/gq.svg",NA,NA,0.00912275145318345,0.0108400951283649,0.0127124713960211,0.0647483333333333,0.06911,0.0723174469327193,0.0675142857142857,0.0672257142857143,0.0663314285714286,0.064946954756798,0.065429198238708,0.0812032269138345,0.0941598627073691,0.104295643388437,0.10365304993797,0.103987520075827,NA,NA,0.0506428807737503,0.0367314228456914,0.044294647733479,0.04444245694764,0.0503209144065688,0.0621185648495425,0.0764073967552964,0.0933458477270322,0.100534663294927,0.0882659745843603,0.112119406548331,0.110906032075075,0.134707184355541,0.136047896155778,0.100807001813926,0.141853368256815,0.232463036435759,0.442337849474377,0.370687618717326,0.621117885668503,1.04599849643872,1.46113902202954,1.80674274227311,2.48474593509329,4.41076433866733,8.21736909265224,10.0865286988604,13.0717187587373,19.7498935363204,15.0277951732187,16.3144434289408,21.3573436818966,22.3883441239916,21.9488342903538,21.7654530874795,13.1854968814055,11.2408088466928,12.2009138876419,13.0970121893995,11.4172780449859,10.0218567544944
"GRC","Greece","GR","300","Greece","Europe","https://public.flourish.studio/country-flags/svg/gr.svg",4.33518601683942,4.96140043931722,5.21304771142704,5.89527802409202,6.6696732571183,7.68915405335866,8.59151794360129,9.27560080035644,10.0906759025364,11.6156570312387,13.1398636363636,14.59175,16.8855113636364,22.3478481012658,25.3513068181818,28.5258767268863,31.1528358208955,36.1762349676226,44.2702040816327,54.481876724931,56.8296642685851,52.3465067650676,54.6179897959184,49.4288738390093,48.0200241837969,47.8208512213175,56.3795934761441,65.6527503774535,76.2612779245736,79.1690432228284,97.8910920034394,105.143232379884,116.224672863783,108.809059155767,116.601801966292,136.878365936167,145.861612400906,143.157600149757,144.428172489335,142.540728744939,130.13384558688,136.191353914989,153.830946734425,201.924269751693,240.521261484976,247.783002114165,273.317736795885,318.497937311799,354.460802695181,330.000251458739,296.835346570223,282.625610892477,242.043151399458,238.839788899338,235.144949470797,195.604846736019,193.0170306497,199.350781053185,211.945897765431,205.144152830847,188.83520162591
"GRD","Grenada","GD","308","Grenada","Americas","https://public.flourish.studio/country-flags/svg/gd.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714944951851852,0.0883223862962963,0.102244362222222,0.110900457037037,0.115651918888889,0.12543559,0.131803552222222,0.145533310740741,0.167728455185185,0.187589522592593,0.21500956962963,0.236357523703704,0.267327642222222,0.278098762962963,0.300757888888889,0.310160444444444,0.309812185185185,0.325111814814815,0.342172518518519,0.366911444444444,0.392190592592593,0.445903592592593,0.48200937037037,0.52004437037037,0.520444185185185,0.540336925925926,0.591018407407407,0.599118592592593,0.695555555555555,0.698700666666667,0.758683592592593,0.825976037037037,0.771275555555555,0.771013259259259,0.778655925925926,0.799882259259259,0.842620111111111,0.911497407407407,0.997007925925926,1.06164074074074,1.12568518518519,1.16652355555556,1.21269440740741,1.04210055555556
"GRL","Greenland","GL","304","Greenland","Americas","https://public.flourish.studio/country-flags/svg/gl.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0695200266666667,0.0885709528688525,0.10610117565798,0.140153748243656,0.169918948629182,0.211194305702999,0.24078041356493,0.282269373001066,0.355989047256374,0.420642463409998,0.476055288418886,0.435746974759244,0.402405069367769,0.416183706943685,0.379371608442925,0.412876071118493,0.603015696452849,0.787392365831908,0.898611007947709,0.929796722387896,1.01897036486443,1.0164933948253,1.0379218369477,0.927219728866886,1.00587994843254,1.20894616592889,1.19750978667632,1.07214777803013,1.14986270296084,1.13156159513775,1.06803082975591,1.08617292257413,1.16913878931435,1.55875343443083,1.82248668858807,1.84980573296203,2.01309948207439,2.24981170894796,2.49910751064122,2.52994832957153,2.50315606052524,2.68446737571479,2.60966767371601,2.68495272688425,2.84204899777283,2.49911562300272,2.70714678313056,2.85161065592391,3.04041427802236,2.98224727861577,NA
"GTM","Guatemala","GT","320","Guatemala","Americas","https://public.flourish.studio/country-flags/svg/gt.svg",1.0435999,1.0766999,1.1436,1.2628,1.2990999,1.3313999,1.3907,1.4535,1.6105,1.7153999,1.904,1.9848,2.1013,2.5692001,3.1614999,3.6459,4.3653002,5.4805002,6.0706002,6.9026002,7.8787,8.6075003,8.7169997,9.0500004,9.4700001,9.72165208695652,7.23196351598174,7.08439984,7.84160282442748,8.41072436079545,7.65012521735253,9.40609773509117,10.4408421653193,11.3999424530646,12.9832355682292,14.6554044332771,15.6748356153139,17.7900262216139,19.3954919929939,18.3184122513642,19.2888271589035,18.4052038531036,20.444205991025,21.5763517989145,23.5772862266407,26.783543667064,29.7443681109094,33.5678683226252,38.5038628306878,37.1259435649873,40.6764320285934,46.8761146504996,49.5939611417484,52.9965407035943,57.8523999637878,62.1861865757433,66.0537250490138,71.6541343785299,73.2085837589105,77.0200152013201,77.6046321705853
"GUM","Guam","GU","316","Guam","Oceania","https://public.flourish.studio/country-flags/svg/gu.svg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.394,3.569,3.869,4.213,4.238,4.397,4.658,4.828,4.949,4.984,5.265,5.399,5.61,5.799,5.901,6.013,6.06,6.364,5.844
"GUY","Guyana","GY","328","Guyana","Americas","https://public.flourish.studio/country-flags/svg/gy.svg",0.170215248206265,0.185848451262906,0.194948375430205,0.175756868692761,0.194773376888526,0.213235294117647,0.228705882352941,0.250176470588235,0.22975,0.2493,0.2678,0.28205,0.285380952380952,0.307047619047619,0.433954545454545,0.494791666666667,0.45444,0.44988,0.50708,0.53044,0.6032,0.570357107142857,0.482,0.489333333333333,0.437631605263158,0.453488372093023,0.504651139534884,0.354591846938775,0.41379999,0.379779389705882,0.396582263291139,0.348533094812165,0.373573141486811,0.454101382488479,0.540874934201012,0.621626785915493,0.705406001424501,0.74913800956454,0.717530683169567,0.694754988258295,0.712667896727512,0.712167575624277,0.726131434715338,0.743064076794567,0.787814379183843,0.824880550343965,2.37981838299241,2.73097115001134,3.02518792358617,3.16566315273351,3.43291307324154,3.69138431752178,4.06308919187525,4.16780025920888,4.12765949202031,4.2798401937046,4.48269733656174,4.74817433414044,4.78763623724043,5.17376019184652,5.47125659472422
